day_index,hour,node_id,channel,rssi_dbm,occupied,sensing_confidence,split,dow
1,10,NODE8,CH35,-41.74,1,0.75,train,1
1,10,NODE1,CH36,-43.07,1,0.644,train,1
1,10,NODE2,CH36,-50.77,1,0.452,train,1
1,10,NODE3,CH36,-47.48,1,0.512,train,1
1,10,NODE4,CH36,-38.21,1,0.732,train,1
1,10,NODE5,CH36,-51.21,1,0.391,train,1
1,10,NODE6,CH36,-45.72,1,0.412,train,1
1,10,NODE7,CH36,-42.68,1,0.694,train,1
1,10,NODE8,CH36,-41.29,1,0.834,train,1
1,10,NODE1,CH37,-96.31,0,0.677,train,1
1,10,NODE2,CH37,-92.97,0,0.318,train,1
1,10,NODE3,CH37,-97.76,0,0.444,train,1
1,10,NODE4,CH37,-94.53,0,0.726,train,1
1,10,NODE5,CH37,-97.36,0,0.384,train,1
1,10,NODE6,CH37,-95.02,0,0.389,train,1
1,10,NODE7,CH37,-95.67,0,0.77,train,1
1,10,NODE8,CH37,-98.5,0,0.766,train,1
1,10,NODE1,CH38,-46.35,1,0.653,train,1
1,10,NODE2,CH38,-49.2,1,0.41,train,1
1,10,NODE3,CH38,-49.6,1,0.549,train,1
1,10,NODE4,CH38,-37.89,1,0.797,train,1
1,10,NODE5,CH38,-48.27,1,0.459,train,1
1,10,NODE6,CH38,-51.15,1,0.413,train,1
1,10,NODE7,CH38,-43.01,1,0.715,train,1
1,10,NODE8,CH38,-40.18,1,0.764,train,1
1,10,NODE1,CH39,-40.87,1,0.681,train,1
1,10,NODE2,CH39,-51.26,1,0.434,train,1
1,10,NODE3,CH39,-46.45,1,0.508,train,1
1,10,NODE4,CH39,-41.99,1,0.704,train,1
1,10,NODE5,CH39,-49.05,1,0.426,train,1
1,10,NODE6,CH39,-49.92,1,0.415,train,1
1,10,NODE7,CH39,-40.15,1,0.778,train,1
1,10,NODE8,CH39,-42.0,1,0.801,train,1
1,10,NODE1,CH40,-43.4,1,0.727,train,1
1,10,NODE2,CH40,-50.62,1,0.411,train,1
1,10,NODE3,CH40,-47.62,1,0.495,train,1
1,10,NODE4,CH40,-40.91,1,0.782,train,1
1,10,NODE5,CH40,-50.05,1,0.408,train,1
1,10,NODE6,CH40,-50.86,1,0.427,train,1
1,10,NODE7,CH40,-41.03,1,0.686,train,1
1,10,NODE8,CH40,-41.81,1,0.789,train,1
1,11,NODE1,CH21,-43.02,1,0.67,train,1
1,11,NODE2,CH21,-49.14,1,0.43,train,1
1,11,NODE3,CH21,-47.03,1,0.491,train,1
1,11,NODE4,CH21,-41.35,1,0.764,train,1
1,11,NODE5,CH21,-52.95,1,0.347,train,1
1,11,NODE6,CH21,-48.52,1,0.374,train,1
1,11,NODE7,CH21,-41.45,1,0.699,train,1
1,11,NODE8,CH21,-38.9,1,0.747,train,1
1,11,NODE1,CH22,-41.19,1,0.665,train,1
1,11,NODE2,CH22,-50.75,1,0.378,train,1
1,11,NODE3,CH22,-47.78,1,0.494,train,1
1,11,NODE4,CH22,-39.3,1,0.762,train,1
1,11,NODE5,CH22,-51.04,1,0.391,train,1
1,11,NODE6,CH22,-49.9,1,0.402,train,1
1,11,NODE7,CH22,-42.92,1,0.711,train,1
1,11,NODE8,CH22,-38.73,1,0.8,train,1
1,11,NODE1,CH23,-41.44,1,0.724,train,1
1,11,NODE2,CH23,-50.53,1,0.405,train,1
1,11,NODE3,CH23,-51.05,1,0.498,train,1
1,11,NODE4,CH23,-39.68,1,0.793,train,1
1,11,NODE5,CH23,-48.35,1,0.421,train,1
1,11,NODE6,CH23,-48.24,1,0.368,train,1
1,11,NODE7,CH23,-42.98,1,0.66,train,1
1,11,NODE8,CH23,-37.75,1,0.753,train,1
1,11,NODE1,CH24,-40.35,1,0.68,train,1
1,11,NODE2,CH24,-50.44,1,0.38,train,1
1,11,NODE3,CH24,-48.49,1,0.482,train,1
1,11,NODE4,CH24,-42.55,1,0.769,train,1
1,11,NODE5,CH24,-49.34,1,0.41,train,1
1,11,NODE6,CH24,-49.48,1,0.4,train,1
1,11,NODE7,CH24,-40.27,1,0.722,train,1
1,11,NODE8,CH24,-37.55,1,0.798,train,1
1,11,NODE1,CH25,-41.48,1,0.598,train,1
1,11,NODE2,CH25,-49.62,1,0.344,train,1
1,11,NODE3,CH25,-46.05,1,0.502,train,1
1,11,NODE4,CH25,-44.49,1,0.817,train,1
1,11,NODE5,CH25,-51.3,1,0.403,train,1
1,11,NODE6,CH25,-49.46,1,0.369,train,1
1,11,NODE7,CH25,-43.07,1,0.736,train,1
1,11,NODE8,CH25,-39.2,1,0.832,train,1
1,11,NODE1,CH26,-45.12,1,0.701,train,1
1,11,NODE2,CH26,-49.99,1,0.403,train,1
1,11,NODE3,CH26,-47.5,1,0.443,train,1
1,11,NODE4,CH26,-40.57,1,0.765,train,1
1,11,NODE5,CH26,-50.65,1,0.361,train,1
1,11,NODE6,CH26,-51.32,1,0.455,train,1
1,11,NODE7,CH26,-42.61,1,0.74,train,1
1,11,NODE8,CH26,-40.1,1,0.792,train,1
1,11,NODE1,CH27,-42.92,1,0.593,train,1
1,11,NODE2,CH27,-50.91,1,0.364,train,1
1,11,NODE3,CH27,-48.33,1,0.519,train,1
1,11,NODE4,CH27,-42.48,1,0.818,train,1
1,11,NODE5,CH27,-50.83,1,0.377,train,1
1,11,NODE6,CH27,-47.21,1,0.465,train,1
1,11,NODE7,CH27,-40.95,1,0.706,train,1
1,11,NODE8,CH27,-41.28,1,0.815,train,1
1,11,NODE1,CH28,-43.47,1,0.712,train,1
1,11,NODE2,CH28,-51.1,1,0.442,train,1
1,11,NODE3,CH28,-47.26,1,0.491,train,1
1,11,NODE4,CH28,-40.59,1,0.801,train,1
1,11,NODE5,CH28,-49.01,1,0.436,train,1
1,11,NODE6,CH28,-50.48,1,0.411,train,1
1,11,NODE7,CH28,-40.15,1,0.778,train,1
1,11,NODE8,CH28,-40.24,1,0.8,train,1
1,11,NODE1,CH29,-42.64,1,0.665,train,1
1,11,NODE2,CH29,-50.39,1,0.389,train,1
1,11,NODE3,CH29,-47.76,1,0.498,train,1
1,11,NODE4,CH29,-38.34,1,0.782,train,1
1,11,NODE5,CH29,-52.02,1,0.435,train,1
1,11,NODE6,CH29,-50.79,1,0.408,train,1
1,11,NODE7,CH29,-40.19,1,0.706,train,1
1,11,NODE8,CH29,-39.8,1,0.798,train,1
1,11,NODE1,CH30,-42.63,1,0.702,train,1
1,11,NODE2,CH30,-53.37,1,0.448,train,1
1,11,NODE3,CH30,-46.26,1,0.564,train,1
1,11,NODE4,CH30,-41.73,1,0.731,train,1
1,11,NODE5,CH30,-49.45,1,0.409,train,1
1,11,NODE6,CH30,-49.95,1,0.475,train,1
1,11,NODE7,CH30,-42.48,1,0.748,train,1
1,11,NODE8,CH30,-39.23,1,0.826,train,1
1,11,NODE1,CH31,-95.72,0,0.648,train,1
1,11,NODE2,CH31,-93.18,0,0.406,train,1
1,11,NODE3,CH31,-95.03,0,0.531,train,1
1,11,NODE4,CH31,-97.24,0,0.777,train,1
1,11,NODE5,CH31,-97.01,0,0.404,train,1
1,11,NODE6,CH31,-92.84,0,0.421,train,1
1,11,NODE7,CH31,-94.87,0,0.721,train,1
1,11,NODE8,CH31,-91.93,0,0.787,train,1
1,11,NODE1,CH32,-43.71,1,0.659,train,1
1,11,NODE2,CH32,-50.29,1,0.391,train,1
1,11,NODE3,CH32,-48.94,1,0.509,train,1
1,11,NODE4,CH32,-41.24,1,0.754,train,1
1,11,NODE5,CH32,-48.73,1,0.36,train,1
1,11,NODE6,CH32,-47.87,1,0.0,train,1
1,11,NODE7,CH32,-39.67,1,0.788,train,1
1,11,NODE8,CH32,-40.37,1,0.808,train,1
1,11,NODE1,CH33,-95.59,0,0.686,train,1
1,11,NODE2,CH33,-99.18,0,0.355,train,1
1,11,NODE3,CH33,-94.34,0,0.476,train,1
1,11,NODE4,CH33,-93.91,0,0.799,train,1
1,11,NODE5,CH33,-100.73,0,0.35,train,1
1,11,NODE6,CH33,-94.67,0,0.365,train,1
1,11,NODE7,CH33,-97.3,0,0.0,train,1
1,11,NODE8,CH33,-95.91,0,0.773,train,1
1,11,NODE1,CH34,-101.68,0,0.691,train,1
1,11,NODE2,CH34,-97.77,0,0.376,train,1
1,11,NODE3,CH34,-95.67,0,0.532,train,1
1,11,NODE4,CH34,-96.63,0,0.774,train,1
1,11,NODE5,CH34,-102.86,0,0.405,train,1
1,11,NODE6,CH34,-91.81,0,0.449,train,1
1,11,NODE7,CH34,-100.61,0,0.702,train,1
1,11,NODE8,CH34,-97.9,0,0.82,train,1
1,11,NODE1,CH35,-42.91,1,0.729,train,1
1,11,NODE2,CH35,-51.5,1,0.386,train,1
1,11,NODE3,CH35,-47.54,1,0.497,train,1
1,11,NODE4,CH35,-38.84,1,0.784,train,1
1,11,NODE5,CH35,-45.69,1,0.463,train,1
1,11,NODE6,CH35,-50.06,1,0.494,train,1
1,11,NODE7,CH35,-43.74,1,0.718,train,1
1,11,NODE8,CH35,-37.43,1,0.788,train,1
1,11,NODE1,CH36,-41.91,1,0.692,train,1
1,11,NODE2,CH36,-50.73,1,0.373,train,1
1,11,NODE3,CH36,-48.76,1,0.491,train,1
1,11,NODE4,CH36,-40.13,1,0.819,train,1
1,11,NODE5,CH36,-50.17,1,0.38,train,1
1,11,NODE6,CH36,-48.52,1,0.44,train,1
1,11,NODE7,CH36,-38.9,1,0.761,train,1
1,11,NODE8,CH36,-40.8,1,0.811,train,1
1,11,NODE1,CH37,-104.04,0,0.65,train,1
1,11,NODE2,CH37,-97.5,0,0.421,train,1
1,11,NODE3,CH37,-94.7,0,0.47,train,1
1,11,NODE4,CH37,-93.36,0,0.747,train,1
1,11,NODE5,CH37,-93.38,0,0.402,train,1
1,11,NODE6,CH37,-98.05,0,0.425,train,1
1,11,NODE7,CH37,-91.78,0,0.714,train,1
1,11,NODE8,CH37,-93.92,0,0.777,train,1
1,11,NODE1,CH38,-97.93,0,0.725,train,1
1,11,NODE2,CH38,-100.04,0,0.378,train,1
1,11,NODE3,CH38,-97.41,0,0.433,train,1
1,11,NODE4,CH38,-95.18,0,0.801,train,1
1,11,NODE5,CH38,-96.44,0,0.432,train,1
1,11,NODE6,CH38,-90.35,0,0.424,train,1
1,11,NODE7,CH38,-101.81,0,0.721,train,1
1,11,NODE8,CH38,-98.62,0,0.765,train,1
1,11,NODE1,CH39,-43.51,1,0.693,train,1
1,11,NODE2,CH39,-49.07,1,0.367,train,1
1,11,NODE3,CH39,-46.53,1,0.469,train,1
1,11,NODE4,CH39,-39.1,1,0.79,train,1
1,11,NODE5,CH39,-51.36,1,0.322,train,1
1,11,NODE6,CH39,-50.16,1,0.419,train,1
1,11,NODE7,CH39,-44.25,1,0.737,train,1
1,11,NODE8,CH39,-38.51,1,0.794,train,1
1,11,NODE1,CH40,-96.28,0,0.704,train,1
1,11,NODE2,CH40,-95.82,0,0.446,train,1
1,11,NODE3,CH40,-91.95,0,0.467,train,1
1,11,NODE4,CH40,-95.04,0,0.841,train,1
1,11,NODE5,CH40,-102.17,0,0.397,train,1
1,11,NODE6,CH40,-95.15,0,0.361,train,1
1,11,NODE7,CH40,-94.14,0,0.692,train,1
1,11,NODE8,CH40,-97.5,0,0.751,train,1
1,12,NODE1,CH21,-44.43,1,0.756,train,1
1,12,NODE2,CH21,-48.19,1,0.383,train,1
1,12,NODE3,CH21,-46.26,1,0.461,train,1
1,12,NODE4,CH21,-43.48,1,0.754,train,1
1,12,NODE5,CH21,-50.93,1,0.377,train,1
1,12,NODE6,CH21,-50.1,1,0.415,train,1
1,12,NODE7,CH21,-40.54,1,0.692,train,1
1,12,NODE8,CH21,-39.58,1,0.814,train,1
1,12,NODE1,CH22,-42.32,1,0.685,train,1
1,12,NODE2,CH22,-48.73,1,0.454,train,1
1,12,NODE3,CH22,-49.93,1,0.559,train,1
1,12,NODE4,CH22,-40.16,1,0.767,train,1
1,12,NODE5,CH22,-50.87,1,0.473,train,1
1,12,NODE6,CH22,-50.18,1,0.427,train,1
1,12,NODE7,CH22,-41.27,1,0.746,train,1
1,12,NODE8,CH22,-37.13,1,0.797,train,1
1,12,NODE1,CH23,-42.04,1,0.644,train,1
1,12,NODE2,CH23,-48.96,1,0.383,train,1
1,12,NODE3,CH23,-48.43,1,0.523,train,1
1,12,NODE4,CH23,-40.04,1,0.761,train,1
1,12,NODE5,CH23,-47.98,1,0.391,train,1
1,12,NODE6,CH23,-47.84,1,0.427,train,1
1,12,NODE7,CH23,-41.46,1,0.72,train,1
1,12,NODE8,CH23,-41.12,1,0.783,train,1
1,12,NODE1,CH24,-96.64,0,0.686,train,1
1,12,NODE2,CH24,-100.06,0,0.408,train,1
1,12,NODE3,CH24,-98.16,0,0.513,train,1
1,12,NODE4,CH24,-95.09,0,0.722,train,1
1,12,NODE5,CH24,-96.46,0,0.431,train,1
1,12,NODE6,CH24,-91.93,0,0.458,train,1
1,12,NODE7,CH24,-93.11,0,0.689,train,1
1,12,NODE8,CH24,-99.14,0,0.78,train,1
1,12,NODE1,CH25,-42.26,1,0.623,train,1
1,12,NODE2,CH25,-52.61,1,0.374,train,1
1,12,NODE3,CH25,-46.99,1,0.499,train,1
1,12,NODE4,CH25,-40.08,1,0.784,train,1
1,12,NODE5,CH25,-46.66,1,0.437,train,1
1,12,NODE6,CH25,-52.73,1,0.42,train,1
1,12,NODE7,CH25,-41.76,1,0.713,train,1
1,12,NODE8,CH25,-43.09,1,0.798,train,1
1,12,NODE1,CH26,-45.26,1,0.655,train,1
1,12,NODE2,CH26,-47.95,1,0.383,train,1
1,12,NODE3,CH26,-47.4,1,0.476,train,1
1,12,NODE4,CH26,-41.68,1,0.743,train,1
1,12,NODE5,CH26,-48.01,1,0.4,train,1
1,12,NODE6,CH26,-48.47,1,0.449,train,1
1,12,NODE7,CH26,-40.33,1,0.698,train,1
1,12,NODE8,CH26,-39.38,1,0.858,train,1
1,12,NODE1,CH27,-44.62,1,0.617,train,1
1,12,NODE2,CH27,-48.62,1,0.418,train,1
1,12,NODE3,CH27,-45.33,1,0.529,train,1
1,12,NODE4,CH27,-40.97,1,0.73,train,1
1,12,NODE5,CH27,-49.89,1,0.419,train,1
1,12,NODE6,CH27,-50.66,1,0.385,train,1
1,12,NODE7,CH27,-44.02,1,0.658,train,1
1,12,NODE8,CH27,-38.48,1,0.77,train,1
1,12,NODE1,CH28,-43.52,1,0.691,train,1
1,12,NODE2,CH28,-49.61,1,0.385,train,1
1,12,NODE3,CH28,-48.9,1,0.493,train,1
1,12,NODE4,CH28,-42.49,1,0.723,train,1
1,12,NODE5,CH28,-47.32,1,0.415,train,1
1,12,NODE6,CH28,-51.91,1,0.401,train,1
1,12,NODE7,CH28,-42.73,1,0.701,train,1
1,12,NODE8,CH28,-40.38,1,0.762,train,1
1,12,NODE1,CH29,-98.49,0,0.712,train,1
1,12,NODE2,CH29,-94.1,0,0.445,train,1
1,12,NODE3,CH29,-98.4,0,0.48,train,1
1,12,NODE4,CH29,-99.74,0,0.752,train,1
1,12,NODE5,CH29,-102.57,0,0.43,train,1
1,12,NODE6,CH29,-94.59,0,0.383,train,1
1,12,NODE7,CH29,-97.43,0,0.726,train,1
1,12,NODE8,CH29,-94.04,0,0.824,train,1
1,12,NODE1,CH30,-43.13,1,0.747,train,1
1,12,NODE2,CH30,-48.36,1,0.374,train,1
1,12,NODE3,CH30,-48.88,1,0.457,train,1
1,12,NODE4,CH30,-40.21,1,0.742,train,1
1,12,NODE5,CH30,-51.3,1,0.415,train,1
1,12,NODE6,CH30,-48.34,1,0.389,train,1
1,12,NODE7,CH30,-42.58,1,0.734,train,1
1,12,NODE8,CH30,-43.62,1,0.852,train,1
1,12,NODE1,CH31,-41.2,1,0.654,train,1
1,12,NODE2,CH31,-49.76,1,0.327,train,1
1,12,NODE3,CH31,-49.18,1,0.438,train,1
1,12,NODE4,CH31,-42.74,1,0.793,train,1
1,12,NODE5,CH31,-47.88,1,0.413,train,1
1,12,NODE6,CH31,-49.23,1,0.406,train,1
1,12,NODE7,CH31,-40.5,1,0.685,train,1
1,12,NODE8,CH31,-40.4,1,0.792,train,1
1,12,NODE1,CH32,-42.27,1,0.671,train,1
1,12,NODE2,CH32,-51.58,1,0.482,train,1
1,12,NODE3,CH32,-48.8,1,0.476,train,1
1,12,NODE4,CH32,-42.17,1,0.739,train,1
1,12,NODE5,CH32,-50.64,1,0.338,train,1
1,12,NODE6,CH32,-49.14,1,0.0,train,1
1,12,NODE7,CH32,-41.71,1,0.706,train,1
1,12,NODE8,CH32,-42.56,1,0.788,train,1
1,12,NODE1,CH33,-44.04,1,0.702,train,1
1,12,NODE2,CH33,-51.57,1,0.379,train,1
1,12,NODE3,CH33,-46.8,1,0.479,train,1
1,12,NODE4,CH33,-42.0,1,0.773,train,1
1,12,NODE5,CH33,-51.06,1,0.425,train,1
1,12,NODE6,CH33,-51.14,1,0.424,train,1
1,12,NODE7,CH33,-44.6,1,0.735,train,1
1,12,NODE8,CH33,-43.21,1,0.779,train,1
1,12,NODE1,CH34,-97.02,0,0.652,train,1
1,12,NODE2,CH34,-96.84,0,0.397,train,1
1,12,NODE3,CH34,-97.98,0,0.514,train,1
1,12,NODE4,CH34,-95.82,0,0.767,train,1
1,12,NODE5,CH34,-97.57,0,0.391,train,1
1,12,NODE6,CH34,-96.06,0,0.41,train,1
1,12,NODE7,CH34,-95.41,0,0.69,train,1
1,12,NODE8,CH34,-100.21,0,0.806,train,1
1,12,NODE1,CH35,-41.06,1,0.699,train,1
1,12,NODE2,CH35,-49.85,1,0.37,train,1
1,12,NODE3,CH35,-46.77,1,0.492,train,1
1,12,NODE4,CH35,-43.94,1,0.752,train,1
1,12,NODE5,CH35,-50.05,1,0.374,train,1
1,12,NODE6,CH35,-48.96,1,0.414,train,1
1,12,NODE7,CH35,-41.62,1,0.777,train,1
1,12,NODE8,CH35,-41.94,1,0.835,train,1
1,12,NODE1,CH36,-44.16,1,0.708,train,1
1,12,NODE2,CH36,-51.95,1,0.362,train,1
1,12,NODE3,CH36,-46.43,1,0.547,train,1
1,12,NODE4,CH36,-40.4,1,0.749,train,1
1,12,NODE5,CH36,-48.94,1,0.383,train,1
1,12,NODE6,CH36,-48.41,1,0.44,train,1
1,12,NODE7,CH36,-43.37,1,0.758,train,1
1,12,NODE8,CH36,-41.98,1,0.78,train,1
1,12,NODE1,CH37,-93.52,0,0.678,train,1
1,12,NODE2,CH37,-107.08,0,0.364,train,1
1,12,NODE3,CH37,-95.32,0,0.539,train,1
1,12,NODE4,CH37,-98.66,0,0.784,train,1
1,12,NODE5,CH37,-96.31,0,0.415,train,1
1,12,NODE6,CH37,-99.72,0,0.438,train,1
1,12,NODE7,CH37,-97.49,0,0.758,train,1
1,12,NODE8,CH37,-92.15,0,0.765,train,1
1,12,NODE1,CH38,-44.54,1,0.727,train,1
1,12,NODE2,CH38,-49.48,1,0.332,train,1
1,12,NODE3,CH38,-50.19,1,0.517,train,1
1,12,NODE4,CH38,-39.74,1,0.762,train,1
1,12,NODE5,CH38,-48.83,1,0.367,train,1
1,12,NODE6,CH38,-48.4,1,0.409,train,1
1,12,NODE7,CH38,-41.3,1,0.741,train,1
1,12,NODE8,CH38,-40.74,1,0.783,train,1
1,12,NODE1,CH39,-43.16,1,0.637,train,1
1,12,NODE2,CH39,-48.25,1,0.327,train,1
1,12,NODE3,CH39,-48.62,1,0.473,train,1
1,12,NODE4,CH39,-38.52,1,0.808,train,1
1,12,NODE5,CH39,-53.92,1,0.388,train,1
1,12,NODE6,CH39,-49.33,1,0.409,train,1
1,12,NODE7,CH39,-41.86,1,0.706,train,1
1,12,NODE8,CH39,-42.17,1,0.811,train,1
1,12,NODE1,CH40,-95.48,0,0.674,train,1
1,12,NODE2,CH40,-96.87,0,0.331,train,1
1,12,NODE3,CH40,-101.16,0,0.506,train,1
1,12,NODE4,CH40,-101.85,0,0.811,train,1
1,12,NODE5,CH40,-100.41,0,0.393,train,1
1,12,NODE6,CH40,-97.3,0,0.451,train,1
1,12,NODE7,CH40,-90.5,0,0.702,train,1
1,12,NODE8,CH40,-100.44,0,0.752,train,1
1,13,NODE1,CH21,-95.55,0,0.755,train,1
1,13,NODE2,CH21,-94.76,0,0.353,train,1
1,13,NODE3,CH21,-97.5,0,0.518,train,1
1,13,NODE4,CH21,-88.83,0,0.844,train,1
1,13,NODE5,CH21,-96.57,0,0.372,train,1
1,13,NODE6,CH21,-95.4,0,0.407,train,1
1,13,NODE7,CH21,-96.7,0,0.771,train,1
1,13,NODE8,CH21,-92.93,0,0.777,train,1
1,13,NODE1,CH22,-96.11,0,0.684,train,1
1,13,NODE2,CH22,-101.32,0,0.398,train,1
1,13,NODE3,CH22,-99.17,0,0.509,train,1
1,13,NODE4,CH22,-94.98,0,0.798,train,1
1,13,NODE5,CH22,-96.41,0,0.452,train,1
1,13,NODE6,CH22,-106.42,0,0.426,train,1
1,13,NODE7,CH22,-95.92,0,0.707,train,1
1,13,NODE8,CH22,-98.62,0,0.748,train,1
1,13,NODE1,CH23,-43.89,1,0.692,train,1
1,13,NODE2,CH23,-49.86,1,0.458,train,1
1,13,NODE3,CH23,-45.3,1,0.48,train,1
1,13,NODE4,CH23,-39.77,1,0.77,train,1
1,13,NODE5,CH23,-50.1,1,0.361,train,1
1,13,NODE6,CH23,-48.58,1,0.369,train,1
1,13,NODE7,CH23,-44.23,1,0.732,train,1
1,13,NODE8,CH23,-40.22,1,0.803,train,1
1,13,NODE1,CH24,-43.41,1,0.632,train,1
1,13,NODE2,CH24,-52.88,1,0.367,train,1
1,13,NODE3,CH24,-48.09,1,0.477,train,1
1,13,NODE4,CH24,-40.94,1,0.76,train,1
1,13,NODE5,CH24,-48.68,1,0.398,train,1
1,13,NODE6,CH24,-50.38,1,0.397,train,1
1,13,NODE7,CH24,-42.13,1,0.73,train,1
1,13,NODE8,CH24,-41.03,1,0.819,train,1
1,13,NODE1,CH25,-41.58,1,0.682,train,1
1,13,NODE2,CH25,-52.02,1,0.411,train,1
1,13,NODE3,CH25,-47.86,1,0.504,train,1
1,13,NODE4,CH25,-40.45,1,0.781,train,1
1,13,NODE5,CH25,-51.6,1,0.407,train,1
1,13,NODE6,CH25,-48.93,1,0.456,train,1
1,13,NODE7,CH25,-44.62,1,0.709,train,1
1,13,NODE8,CH25,-40.51,1,0.795,train,1
1,13,NODE1,CH26,-42.53,1,0.692,train,1
1,13,NODE2,CH26,-50.03,1,0.364,train,1
1,13,NODE3,CH26,-48.42,1,0.486,train,1
1,13,NODE4,CH26,-41.59,1,0.748,train,1
1,13,NODE5,CH26,-52.05,1,0.395,train,1
1,13,NODE6,CH26,-49.68,1,0.412,train,1
1,13,NODE7,CH26,-43.79,1,0.688,train,1
1,13,NODE8,CH26,-37.84,1,0.746,train,1
1,13,NODE1,CH27,-42.28,1,0.643,train,1
1,13,NODE2,CH27,-48.01,1,0.387,train,1
1,13,NODE3,CH27,-45.75,1,0.51,train,1
1,13,NODE4,CH27,-41.13,1,0.729,train,1
1,13,NODE5,CH27,-50.58,1,0.432,train,1
1,13,NODE6,CH27,-48.93,1,0.42,train,1
1,13,NODE7,CH27,-40.7,1,0.696,train,1
1,13,NODE8,CH27,-41.54,1,0.815,train,1
1,13,NODE1,CH28,-41.85,1,0.721,train,1
1,13,NODE2,CH28,-48.19,1,0.422,train,1
1,13,NODE3,CH28,-46.57,1,0.516,train,1
1,13,NODE4,CH28,-39.35,1,0.781,train,1
1,13,NODE5,CH28,-52.0,1,0.399,train,1
1,13,NODE6,CH28,-50.13,1,0.37,train,1
1,13,NODE7,CH28,-44.65,1,0.743,train,1
1,13,NODE8,CH28,-40.09,1,0.72,train,1
1,13,NODE1,CH29,-95.85,0,0.702,train,1
1,13,NODE2,CH29,-94.6,0,0.388,train,1
1,13,NODE3,CH29,-100.28,0,0.455,train,1
1,13,NODE4,CH29,-93.32,0,0.793,train,1
1,13,NODE5,CH29,-99.03,0,0.39,train,1
1,13,NODE6,CH29,-103.48,0,0.426,train,1
1,13,NODE7,CH29,-94.75,0,0.715,train,1
1,13,NODE8,CH29,-94.1,0,0.8,train,1
1,13,NODE1,CH30,-43.44,1,0.666,train,1
1,13,NODE2,CH30,-49.51,1,0.345,train,1
1,13,NODE3,CH30,-48.05,1,0.429,train,1
1,13,NODE4,CH30,-41.87,1,0.761,train,1
1,13,NODE5,CH30,-47.89,1,0.394,train,1
1,13,NODE6,CH30,-47.76,1,0.42,train,1
1,13,NODE7,CH30,-41.68,1,0.664,train,1
1,13,NODE8,CH30,-41.1,1,0.803,train,1
1,13,NODE1,CH31,-42.41,1,0.698,train,1
1,13,NODE2,CH31,-51.58,1,0.356,train,1
1,13,NODE3,CH31,-47.3,1,0.466,train,1
1,13,NODE4,CH31,-42.91,1,0.779,train,1
1,13,NODE5,CH31,-50.21,1,0.389,train,1
1,13,NODE6,CH31,-48.61,1,0.475,train,1
1,13,NODE7,CH31,-44.29,1,0.719,train,1
1,13,NODE8,CH31,-41.59,1,0.804,train,1
1,13,NODE1,CH32,-40.78,1,0.651,train,1
1,13,NODE2,CH32,-48.53,1,0.404,train,1
1,13,NODE3,CH32,-47.13,1,0.541,train,1
1,13,NODE4,CH32,-39.34,1,0.763,train,1
1,13,NODE5,CH32,-50.36,1,0.417,train,1
1,13,NODE6,CH32,-50.58,1,0.437,train,1
1,13,NODE7,CH32,-44.59,1,0.717,train,1
1,13,NODE8,CH32,-38.47,1,0.791,train,1
1,13,NODE1,CH33,-42.66,1,0.701,train,1
1,13,NODE2,CH33,-47.59,1,0.413,train,1
1,13,NODE3,CH33,-49.94,1,0.493,train,1
1,13,NODE4,CH33,-39.38,1,0.749,train,1
1,13,NODE5,CH33,-48.83,1,0.439,train,1
1,13,NODE6,CH33,-49.88,1,0.417,train,1
1,13,NODE7,CH33,-42.13,1,0.724,train,1
1,13,NODE8,CH33,-38.62,1,0.8,train,1
1,13,NODE1,CH34,-42.99,1,0.667,train,1
1,13,NODE2,CH34,-51.3,1,0.357,train,1
1,13,NODE3,CH34,-47.64,1,0.462,train,1
1,13,NODE4,CH34,-43.03,1,0.803,train,1
1,13,NODE5,CH34,-48.17,1,0.358,train,1
1,13,NODE6,CH34,-49.42,1,0.475,train,1
1,13,NODE7,CH34,-40.78,1,0.778,train,1
1,13,NODE8,CH34,-40.54,1,0.796,train,1
1,13,NODE1,CH35,-45.41,1,0.647,train,1
1,13,NODE2,CH35,-47.89,1,0.396,train,1
1,13,NODE3,CH35,-48.34,1,0.503,train,1
1,13,NODE4,CH35,-41.03,1,0.832,train,1
1,13,NODE5,CH35,-51.59,1,0.439,train,1
1,13,NODE6,CH35,-49.11,1,0.408,train,1
1,13,NODE7,CH35,-43.72,1,0.739,train,1
1,13,NODE8,CH35,-43.32,1,0.783,train,1
1,13,NODE1,CH36,-43.45,1,0.686,train,1
1,13,NODE2,CH36,-50.22,1,0.425,train,1
1,13,NODE3,CH36,-46.71,1,0.534,train,1
1,13,NODE4,CH36,-40.06,1,0.777,train,1
1,13,NODE5,CH36,-52.38,1,0.438,train,1
1,13,NODE6,CH36,-52.74,1,0.426,train,1
1,13,NODE7,CH36,-41.17,1,0.734,train,1
1,13,NODE8,CH36,-38.22,1,0.725,train,1
1,13,NODE1,CH37,-44.01,1,0.744,train,1
1,13,NODE2,CH37,-52.29,1,0.4,train,1
1,13,NODE3,CH37,-47.85,1,0.509,train,1
1,13,NODE4,CH37,-40.98,1,0.736,train,1
1,13,NODE5,CH37,-50.58,1,0.364,train,1
1,13,NODE6,CH37,-50.35,1,0.388,train,1
1,13,NODE7,CH37,-41.85,1,0.697,train,1
1,13,NODE8,CH37,-39.59,1,0.828,train,1
1,13,NODE1,CH38,-94.74,0,0.682,train,1
